CUST_ID,PURCHASES,SUPPORT_PURCHASES,PURCHASES_FREQUENCY,SUPPORT_FREQUENCY,ACTIVITY,PRODUCT_TYPE,SEGMENT
C17607,0,0,0,0,0,0,1
C17608,449.73,54.68,0.416667,0.333333,0,0,3
C17609,126.03,0,0.090909,0,0,0,3
C17610,623.3,239.25,1,0.833333,0,0,4
C17611,309.26,309.26,0.888889,0.777778,1,0,1
C17612,0,0,0,0,0,0,2
C17613,1270.59,0,0.583333,0,0,1,4
C17614,95.08,0,0.083333,0,0,0,5
C17615,0,0,0,0,1,0,2
C17616,95,57,0.25,0.166667,0,0,5
C17617,133,0,0.142857,0,1,0,2
C17618,449.28,449.28,1,1,0,0,1
C17619,3421.12,412.57,0.916667,0.25,1,1,5
C17620,89.04,0,0.083333,0,1,0,3
C17621,2065.5,1436.7,1,1,1,1,2
C17622,0,0,0,0,1,0,4
C17623,651.91,0,0.416667,0,1,0,3
C17624,1036.76,69.96,0.583333,0.25,1,1,2
C17625,449.32,0,0.166667,0,0,0,1
C17626,184.7,0,0.166667,0,0,0,2
C17628,0,0,0,0,0,0,5
C17629,0,0,0,0,0,0,3
C17630,1420.31,642.65,1,1,0,1,5
C17631,74.17,0,0.090909,0,1,0,2
C17632,1066.62,727.52,0.833333,0.916667,0,1,5
C17633,0,0,0,0,1,0,1
C17634,799.92,799.92,1,1,0,0,1
C17635,994.12,889.12,0.833333,0.833333,0,0,3
C17636,1084.87,397.3,0.833333,0.833333,0,1,1
C17637,158.95,0,0.375,0,0,0,4
C17638,180.66,126.66,0.583333,0.5,1,0,4
C17639,821.51,319.56,0.833333,0.833333,0,0,1
C17640,0,0,0,0,0,0,2
C17641,187.55,187.55,0.75,0.75,0,0,1
C17642,112.23,0,0.083333,0,0,0,3
C17643,300,300,0.083333,0.083333,0,0,1
C17644,786.94,204.2,0.25,0.083333,0,0,4
C17645,555.2,216.2,0.583333,0.416667,1,0,1
C17646,2118.42,0,0.222222,0,1,1,2
C17647,2014.84,1140,0.583333,0.166667,0,1,2
C17648,0,0,0,0,1,0,4
C17649,2075.13,975.13,1,1,1,1,3
C17650,387.7,137.7,0.833333,0.75,1,0,5
C17651,1057,1057,0.416667,0.333333,1,1,2
C17652,114,114,0.25,0.25,0,0,3
C17653,0,0,0,0,1,0,2
C17654,0,0,0,0,0,0,1
C17655,53.09,0,0.083333,0,1,0,3
C17656,41.4,29.5,0.25,0.166667,0,0,1
C17657,45.65,0,0.083333,0,0,0,3
C17658,3127.98,3127.98,0.833333,0.833333,1,1,4
C17659,159.44,159.44,0.583333,0.583333,0,0,5
C17660,0,0,0,0,1,0,5
C17661,1771.6,1520.6,0.916667,0.75,0,1,3
C17662,211.87,0,0.083333,0,1,0,5
C17663,0,0,0,0,1,0,3
C17664,472.51,256.02,0.5,0.375,0,0,3
C17665,423.23,180,1,0.888889,1,0,4
C17666,880.22,63.34,0.416667,0.333333,0,0,5
C17667,0,0,0,0,1,0,2
C17668,208,0,0.25,0,0,0,1
C17669,2090.21,2090.21,1,1,0,1,3
C17670,0,0,0,0,0,0,2
C17671,0,0,0,0,1,0,3
C17672,1,0,0.083333,0,1,0,2
C17673,471.64,471.64,0.916667,0.916667,0,0,2
C17674,326.74,0,0.25,0,1,0,5
C17675,1478.93,0,0.333333,0,1,1,1
C17676,1319.04,0,1,0,0,1,5
C17677,0,0,0,0,1,0,1
C17678,720.11,0,0.583333,0,0,0,2
C17679,0,0,0,0,0,0,5
C17680,960.09,868.29,1,1,0,0,1
C17681,0,0,0,0,0,0,5
C17682,1007.45,1007.45,0.583333,0.583333,1,1,3
C17683,340,291,0.5,0.416667,1,0,5
C17684,1098.82,0,0.583333,0,1,1,5
C17685,0,0,0,0,0,0,4
C17686,320,320,0.833333,0.75,0,0,4
C17687,2281.57,1375.97,1,0.916667,1,1,1
C17688,906.78,906.78,1,1,1,0,4
C17689,2020,0,0.25,0,1,1,4
C17690,0,0,0,0,1,0,3
C17691,64.82,0,0.142857,0,0,0,5
C17692,1222.98,0,0.428571,0,0,1,2
C17693,2763.84,1329.41,1,0.857143,0,1,1
C17694,1839,1583,1,1,1,1,4
C17695,272.28,272.28,1,1,1,0,3
C17696,45.65,0,0.083333,0,0,0,1
C17697,390.05,345.15,0.833333,0.75,1,0,5
C17698,0,0,0,0,0,0,3
C17699,298.49,0,0.083333,0,1,0,1
C17700,958.93,206.03,0.75,0.666667,1,0,4
C17701,2098.56,300.26,0.909091,0.272727,1,1,3
C17702,329.96,0,0.083333,0,1,0,3
C17703,0,0,0,0,1,0,5
C17704,173.02,173.02,0.5,0.5,0,0,3
C17705,785.4,0,0.333333,0,1,0,1
C17706,710.03,0,0.416667,0,1,0,3
C17707,425.18,425.18,1,1,0,0,2
C17708,670,670,1,1,0,0,2
C17709,267.75,267.75,0.75,0.666667,1,0,3
C17710,670.65,370.65,1,0.916667,1,0,5
C17711,3224.34,0,1,0,0,1,2
C17712,54.45,0,0.083333,0,1,0,3
C17713,616,616,0.916667,0.916667,0,0,1
C17714,3520,3520,0.916667,0.916667,0,1,3
C17715,800,800,0.833333,0.833333,0,0,5
C17716,5154.75,3532.69,1,1,0,1,3
C17717,2870.83,215.68,1,0.727273,0,1,3
C17718,120.88,120.88,0.416667,0.416667,1,0,5
C17719,2321.87,1109,0.583333,0.583333,0,1,5
C17720,345,345,0.75,0.666667,1,0,1
C17721,91.23,42.33,0.333333,0.25,0,0,1
C17722,172.41,0,0.083333,0,1,0,5
C17723,0,0,0,0,1,0,1
C17724,4983.93,918,0.916667,0.583333,1,1,4
C17726,529.7,289.5,1,1,1,0,1
C17727,2016.14,414,0.666667,0.333333,1,1,1
C17728,185.25,185.25,0.25,0.166667,1,0,3
C17729,0,0,0,0,0,0,1
C17730,1251.26,615.47,0.833333,0.666667,0,1,1
C17731,2613.65,1668.2,1,1,0,1,4
C17732,0,0,0,0,0,0,1
C17733,343.82,343.82,0.833333,0.833333,0,0,2
C17734,484.04,484.04,1,1,0,0,2
C17735,0,0,0,0,1,0,1
C17736,697.57,697.57,0.5,0.416667,0,0,3
C17737,542.51,0,0.5,0,0,0,4
C17738,0,0,0,0,1,0,2
C17739,1591.37,0,0.666667,0,1,1,2
C17740,1344.85,245.13,0.666667,0.333333,1,1,4
C17741,0,0,0,0,1,0,4
C17742,0,0,0,0,1,0,1
C17743,45.65,0,0.083333,0,0,0,1
C17744,38.65,0,0.083333,0,0,0,5
C17745,0,0,0,0,0,0,3
C17746,137.57,137.57,0.166667,0.166667,0,0,5
C17747,19.75,0,0.083333,0,1,0,1
C17748,416.64,311.64,1,1,0,0,4
C17749,158.45,0,0.25,0,1,0,5
C17750,0,0,0,0,0,0,4
C17751,175.98,175.98,0.875,0.75,1,0,5
C17752,0,0,0,0,0,0,3
C17753,202.72,202.72,0.583333,0.583333,0,0,2
C17754,0,0,0,0,1,0,1
C17755,1134.96,1134.96,1,1,1,1,5
C17756,0,0,0,0,0,0,1
C17757,12024.37,800.27,1,0.5,0,1,1
C17758,418.97,418.97,1,1,0,0,1
C17759,125.51,125.51,0.25,0.166667,1,0,2
C17760,247.02,247.02,1,1,0,0,1
C17761,149,0,0.083333,0,1,0,5
C17762,390.52,20.72,0.333333,0.083333,0,0,4
C17763,169.4,169.4,0.4,0.2,1,0,3
C17764,0,0,0,0,0,0,2
C17765,673.74,189.28,1,0.75,0,0,4
C17767,0,0,0,0,1,0,2
C17768,527.88,527.88,1,0.916667,0,0,2
C17769,367.95,367.95,0.916667,0.916667,1,0,2
C17770,1309.72,202.91,0.916667,0.916667,0,1,3
C17771,391.67,0,0.5,0,0,0,4
C17772,1473.26,1473.26,1,1,1,1,1
C17773,2754.09,2714.09,1,1,0,1,3
C17774,2707.46,238.5,0.75,0.333333,0,1,4
C17776,315.02,315.02,1,1,1,0,2
C17777,1777.27,1777.27,0.916667,0.833333,0,1,2
C17778,343.5,0,0.166667,0,0,0,5
C17779,76,0,0.083333,0,0,0,4
C17780,20.74,20.74,0.166667,0.166667,1,0,2
C17781,187.32,187.32,1,1,0,0,1
C17782,752.97,0,0.666667,0,0,0,1
C17783,495,495,1,0.916667,0,0,5
C17784,413.16,0,0.416667,0,0,0,2
C17785,553.67,553.67,0.916667,0.916667,1,0,1
C17786,697.91,220,1,0.416667,0,0,5
C17787,411.01,0,0.833333,0,0,0,1
C17788,0,0,0,0,1,0,5
C17789,0,0,0,0,1,0,1
C17790,0,0,0,0,1,0,2
C17791,0,0,0,0,1,0,3
C17792,1524.65,371.13,1,1,1,1,5
C17793,3091.75,1634.95,1,1,1,1,5
C17794,140.03,0,0.083333,0,1,0,2
C17795,418.68,418.68,1,1,1,0,5
C17796,1880,1880,1,0.833333,1,1,5
C17797,0,0,0,0,1,0,4
C17798,0,0,0,0,1,0,5
C17799,0,0,0,0,0,0,2
C17800,401.06,401.06,0.916667,0.916667,0,0,3
C17801,258.91,258.91,1,1,0,0,2
C17802,1072.24,72.24,0.666667,0.583333,1,1,1
C17803,430.54,430.54,1,1,0,0,4
C17804,1590.58,0,0.583333,0,1,1,5
C17805,0,0,0,0,1,0,4
C17806,0,0,0,0,1,0,4
C17807,0,0,0,0,1,0,1
C17808,809.79,809.79,1,1,0,0,2
C17809,0,0,0,0,0,0,2
C17810,266.58,266.58,0.9,0.8,0,0,5
C17811,92.24,92.24,0.166667,0.166667,1,0,3
C17812,750,750,1,0.916667,0,0,5
C17813,632,632,0.166667,0.166667,1,0,5
C17814,49,0,0.083333,0,0,0,1
C17815,2298.89,1731.34,0.916667,0.833333,0,1,2
C17816,639.7,639.7,1,1,0,0,2
C17817,1937.64,1009.46,0.818182,0.545455,1,1,5
C17818,0,0,0,0,0,0,3
C17819,2505.3,2505.3,0.833333,0.833333,0,1,2
C17820,1361.65,0,0.25,0,0,1,1
C17821,1541.13,1054.13,0.916667,0.833333,1,1,5
C17822,1080,525,0.5,0.333333,0,1,3
C17823,215,145,0.333333,0.083333,1,0,4
C17824,0,0,0,0,1,0,4
C17825,1174.98,1174.98,1,0.833333,1,1,5
C17826,459,289,0.666667,0.416667,1,0,4
C17827,0,0,0,0,1,0,2
C17828,0,0,0,0,1,0,4
C17829,0,0,0,0,0,0,1
C17830,0,0,0,0,1,0,5
C17831,424.99,424.99,0.583333,0.5,0,0,2
C17832,0,0,0,0,0,0,1
C17833,511.34,408.34,0.833333,0.833333,0,0,5
C17834,320.64,320.64,1,1,0,0,3
C17835,3286.41,596.97,1,0.5,0,1,2
C17836,398.4,398.4,1,1,0,0,1
C17837,0,0,0,0,0,0,1
C17838,504.96,504.96,1,1,1,0,3
C17839,0,0,0,0,0,0,2
C17840,1200,0,0.083333,0,1,1,5
C17841,0,0,0,0,1,0,1
C17842,332.5,332.5,0.583333,0.5,1,0,2
C17843,0,0,0,0,1,0,2
C17844,1302.02,1302.02,0.75,0.75,0,1,3
C17845,9.87,9.87,0.083333,0.083333,1,0,2
C17846,400.6,0,0.416667,0,0,0,3
C17847,68.88,68.88,0.166667,0.166667,0,0,4
C17848,0,0,0,0,1,0,5
C17849,49,0,0.083333,0,1,0,4
C17850,501.85,501.85,1,1,0,0,1
C17851,0,0,0,0,1,0,3
C17852,267.34,267.34,1,1,0,0,5
C17853,141.56,141.56,0.5,0.5,0,0,1
C17854,0,0,0,0,1,0,5
C17855,0,0,0,0,0,0,5
C17856,375.24,0,0.7,0,0,0,5
C17857,2749.92,2749.92,1,1,1,1,1
C17858,405,150,0.333333,0.25,0,0,2
C17859,423.62,423.62,0.75,0.666667,1,0,5
C17860,1687.62,291.3,0.916667,0.75,0,1,5
C17861,2608.02,452.35,1,0.416667,1,1,5
C17862,94.16,94.16,0.083333,0.083333,0,0,5
C17863,679.24,579.24,1,0.916667,0,0,1
C17864,45.6,45.6,0.25,0.25,1,0,2
C17865,1428.02,919.02,1,1,0,1,2
C17866,633.24,633.24,1,1,0,0,3
C17867,3358.25,0,1,0,0,1,5
C17868,817.66,817.66,0.833333,0.75,1,0,1
C17869,347.55,347.55,0.25,0.25,0,0,5
C17870,29,0,0.083333,0,1,0,1
C17871,549.17,549.17,0.75,0.666667,1,0,3
C17872,450,450,0.5,0.5,1,0,1
C17873,0,0,0,0,1,0,1
C17874,0,0,0,0,1,0,5
C17875,15,0,0.090909,0,1,0,1
C17876,413.23,81.36,1,0.625,0,0,4
C17877,495.43,0,0.75,0,1,0,4
C17878,527.6,527.6,0.25,0.25,1,0,4
C17879,30.98,30.98,0.166667,0.166667,0,0,4
C17880,0,0,0,0,0,0,5
C17881,0,0,0,0,0,0,5
C17882,2695.07,2467.1,0.833333,0.75,0,1,1
C17883,403.38,0,0.333333,0,0,0,3
C17884,785.9,785.9,1,1,1,0,4
C17885,372.09,0,0.166667,0,0,0,2
C17886,3568.21,1231.8,0.75,0.583333,1,1,5
C17887,0,0,0,0,1,0,1
C17888,155.8,0,0.083333,0,0,0,3
C17889,0,0,0,0,0,0,2
C17890,0,0,0,0,0,0,3
C17891,0,0,0,0,1,0,1
C17892,0,0,0,0,1,0,4
C17893,298.2,298.2,1,1,1,0,1
C17894,1712.75,0,0.25,0,1,1,1
C17895,1403.42,1249.92,1,0.916667,0,1,2
C17896,165.97,165.97,0.583333,0.5,0,0,1
C17897,174.46,174.46,0.888889,0.666667,1,0,5
C17898,3304.27,2501.47,0.916667,0.833333,0,1,2
C17899,614.37,179,0.75,0.416667,1,0,1
C17900,1934.16,0,0.416667,0,1,1,4
C17901,66.5,0,0.083333,0,0,0,4
C17902,30,0,0.090909,0,1,0,4
C17903,240,240,1,1,1,0,3
C17904,1480.76,0,0.333333,0,1,1,1
C17905,0,0,0,0,0,0,5
C17906,470.38,105,1,0.416667,1,0,4
C17907,136.36,136.36,0.333333,0.25,0,0,5
C17908,442.03,233.03,0.583333,0.5,0,0,1
C17909,399.99,0,0.083333,0,1,0,4
C17910,341.14,341.14,1,1,0,0,2
C17911,495.7,0,0.5,0,1,0,3
C17912,4407.78,1216.55,1,0.916667,1,1,4
C17913,799.92,799.92,1,1,0,0,3
C17914,87.67,0,0.083333,0,0,0,3
C17915,0,0,0,0,0,0,1
C17916,0,0,0,0,0,0,4
C17917,1243.04,89.7,0.75,0.25,1,1,2
C17919,57,0,0.166667,0,0,0,1
C17920,290.5,290.5,1,0.857143,0,0,4
C17921,0,0,0,0,0,0,2
C17922,1059.18,1059.18,0.833333,0.833333,1,1,1
C17923,98.81,98.81,0.25,0.25,1,0,5
C17924,35,0,0.083333,0,1,0,4
C17925,450.67,450.67,0.916667,0.916667,0,0,2
C17926,0,0,0,0,1,0,4
C17927,1196.35,457.94,0.75,0.333333,0,1,3
C17928,1212.66,865.05,0.833333,0.75,0,1,5
C17929,300,215,0.833333,0.666667,1,0,4
C17930,0,0,0,0,0,0,2
C17931,0,0,0,0,1,0,4
C17933,198.39,198.39,0.636364,0.636364,0,0,4
C17934,0,0,0,0,0,0,4
C17935,840,840,0.666667,0.583333,1,0,2
C17937,0,0,0,0,0,0,5
C17938,1341.62,0,0.363636,0,1,1,3
C17939,1452.41,688.41,0.916667,0.833333,0,1,4
C17940,0,0,0,0,1,0,2
C17941,480.9,81.28,0.5,0.333333,1,0,1
C17942,100.12,100.12,0.75,0.666667,1,0,1
C17943,155,0,0.1,0,1,0,2
C17944,220.06,220.06,1,1,0,0,5
C17945,1283.16,1283.16,1,1,0,1,3
C17946,0,0,0,0,0,0,5
C17947,62.73,62.73,0.272727,0.181818,0,0,5
C17948,857.8,495.47,1,1,0,0,2
C17950,20,0,0.083333,0,0,0,4
C17951,20,0,0.083333,0,1,0,2
C17952,1455.78,824.15,1,0.916667,1,1,4
C17953,184.27,183.27,0.333333,0.166667,0,0,1
C17954,3956.64,3956.64,1,1,0,1,1
C17955,99,99,0.2,0.2,0,0,3
C17956,0,0,0,0,1,0,1
C17957,282.75,282.75,0.25,0.25,0,0,5
C17958,261.56,79.19,0.416667,0.166667,1,0,3
C17959,38,38,0.333333,0.333333,1,0,3
C17960,0,0,0,0,0,0,4
C17962,1061.66,941.66,1,0.875,0,1,3
C17963,717.95,0,0.636364,0,0,0,5
C17964,250,250,0.571429,0.428571,0,0,2
C17965,35.3,35.3,0.25,0.25,0,0,3
C17966,0,0,0,0,0,0,1
C17967,0,0,0,0,1,0,4
C17968,60,60,0.333333,0.25,1,0,4
C17969,942.34,942.34,0.916667,0.916667,0,0,4
C17970,5065.83,526.13,1,0.666667,1,1,4
C17971,750,500,0.333333,0.25,1,0,4
C17972,4253.64,1587.32,1,0.833333,1,1,4
C17973,106.56,106.56,1,1,1,0,1
C17974,37.5,37.5,0.083333,0.083333,0,0,5
C17975,45.65,0,0.083333,0,1,0,3
C17976,281.81,98,0.666667,0.583333,0,0,3
C17977,673.68,673.68,1,1,1,0,5
C17978,0,0,0,0,0,0,2
C17979,1857.17,489.52,0.75,0.583333,0,1,5
C17980,284.5,0,0.083333,0,0,0,4
C17981,609.01,609.01,1,1,0,0,3
C17982,1973,1865,0.666667,0.583333,0,1,2
C17983,0,0,0,0,0,0,1
C17984,0,0,0,0,0,0,5
C17985,0,0,0,0,1,0,4
C17986,108,108,0.333333,0.333333,0,0,2
C17988,0,0,0,0,1,0,1
C17989,64,64,0.333333,0.333333,1,0,4
C17990,147,147,1,1,1,0,4
C17991,0,0,0,0,0,0,3
C17992,346.46,346.46,0.916667,0.833333,1,0,3
C17993,71.81,71.81,0.25,0.25,0,0,5
C17994,65,0,0.083333,0,0,0,5
C17995,0,0,0,0,0,0,5
C17996,785.76,785.76,1,1,0,0,3
C17997,467.06,0,0.333333,0,0,0,2
C17998,2941.53,1909.13,1,1,1,1,3
C17999,228.59,228.59,0.75,0.75,1,0,2
C18000,209.4,209.4,0.333333,0.333333,0,0,2
C18001,2080.51,0,0.166667,0,1,1,4
C18002,61.8,61.8,0.333333,0.333333,0,0,4
C18003,566.12,169.61,0.333333,0.25,1,0,2
C18004,778.12,488.26,1,0.916667,0,0,5
C18005,578.6,578.6,0.833333,0.75,0,0,4
C18006,4151.48,1037.89,1,1,0,1,3
C18007,1192.18,863.97,1,1,0,1,2
C18008,726.42,726.42,0.833333,0.75,1,0,3
C18009,1100,1100,0.833333,0.833333,1,1,3
C18010,0,0,0,0,1,0,1
C18011,68,68,0.333333,0.333333,0,0,5
C18012,300,300,1,1,1,0,2
C18013,546.7,546.7,0.833333,0.75,1,0,5
C18014,965,75,0.333333,0.166667,1,0,2
C18015,1317.34,0,0.222222,0,0,1,4
C18016,2290,2290,0.833333,0.833333,0,1,2
C18017,0,0,0,0,1,0,4
C18018,69.23,69.23,0.875,0.75,1,0,5
C18019,952.09,429,0.583333,0.416667,1,0,5
C18020,545.83,0,0.166667,0,0,0,5
C18021,2118.54,1168.35,0.857143,0.714286,1,1,5
C18022,303.51,0,0.333333,0,0,0,3
C18023,321.81,203.65,0.5,0.25,0,0,3
C18024,43.89,0,0.083333,0,1,0,2
C18025,1573.35,981.35,0.916667,0.75,1,1,4
C18026,0,0,0,0,0,0,4
C18027,406.78,0,0.272727,0,1,0,3
C18028,5403.84,4761.32,1,1,1,1,3
C18029,330,330,1,1,1,0,5
C18031,2790.72,633.78,1,0.666667,1,1,3
C18032,4587.21,28.92,1,0.083333,0,1,2
C18033,1515.73,678.16,0.916667,0.5,1,1,5
C18034,115.95,0,0.083333,0,0,0,3
C18035,1625.95,603.29,1,0.666667,1,1,2
C18036,55.72,55.72,0.416667,0.416667,1,0,3
C18037,811.11,0,0.5,0,1,0,3
C18038,1021.13,1021.13,0.833333,0.833333,0,1,2
C18039,374.53,0,0.5,0,1,0,5
C18040,3673.32,3673.32,1,1,0,1,1
C18041,0,0,0,0,0,0,1
C18042,1378.92,1378.92,1,1,1,1,2
C18043,0,0,0,0,0,0,1
C18044,110.4,110.4,1,1,1,0,5
C18045,2092.44,2092.44,1,1,0,1,4
C18046,1352.1,0,0.166667,0,1,1,4
C18047,1027.92,1027.92,1,1,1,1,3
C18048,69.44,69.44,0.25,0.25,0,0,1
C18049,0,0,0,0,1,0,4
C18050,770.9,770.9,1,0.916667,1,0,5
C18051,2177.32,257.95,0.666667,0.416667,0,1,5
C18052,150,0,0.083333,0,1,0,1
C18053,1189.36,370.04,0.666667,0.333333,0,1,4
C18054,1059.82,160,0.666667,0.25,1,1,1
C18055,266.56,176.66,0.333333,0.25,1,0,4
C18056,4709.14,4313.22,1,1,0,1,3
C18057,202.15,202.15,0.416667,0.416667,1,0,4
C18058,581.43,581.43,0.583333,0.5,1,0,5
C18059,131.26,131.26,0.333333,0.333333,0,0,5
C18060,3165.54,1573.89,1,1,0,1,2
C18061,10.79,10.79,0.166667,0.166667,1,0,4
C18062,0,0,0,0,0,0,1
C18063,664.51,664.51,0.916667,0.833333,0,0,4
C18064,120,0,0.083333,0,0,0,4
C18065,2598.91,1165.81,0.916667,0.833333,0,1,4
C18066,604.26,604.26,0.583333,0.583333,1,0,2
C18067,1662.41,0,0.5,0,0,1,3
C18068,373.39,373.39,0.636364,0.636364,0,0,5
C18069,0,0,0,0,1,0,3
C18070,350,0,0.090909,0,0,0,4
C18071,0,0,0,0,1,0,2
C18072,0,0,0,0,0,0,3
C18073,0,0,0,0,0,0,5
C18074,0,0,0,0,1,0,2
C18075,0,0,0,0,0,0,3
C18076,0,0,0,0,0,0,4
C18077,140.4,140.4,1,1,0,0,3
C18078,136.08,0,0.333333,0,0,0,4
C18079,146.46,146.46,0.5,0.416667,0,0,1
C18080,178,0,0.083333,0,1,0,2
C18081,259.28,92.28,1,1,1,0,5
C18082,23.75,0,0.083333,0,1,0,4
C18083,0,0,0,0,0,0,3
C18084,1066.56,1066.56,1,1,1,1,5
C18085,342.65,342.65,0.583333,0.5,1,0,5
C18086,157.67,157.67,0.916667,0.916667,0,0,3
C18088,50,0,0.083333,0,1,0,3
C18089,504.87,0,0.166667,0,0,0,5
C18090,420.6,420.6,1,1,0,0,4
C18091,1228.07,1228.07,1,1,1,1,1
C18092,148,0,0.083333,0,1,0,4
C18093,360,360,0.666667,0.666667,1,0,3
C18094,278.55,278.55,0.75,0.666667,0,0,2
C18095,500,0,0.111111,0,0,0,1
C18096,1591.11,0,0.666667,0,1,1,3
C18097,312.5,0,0.166667,0,1,0,4
C18098,1534.12,1507.62,1,1,1,1,1
C18099,371.76,371.76,0.5,0.5,1,0,2
C18100,535.83,535.83,1,1,0,0,1
C18101,86,86,0.166667,0.166667,1,0,4
C18102,2701.58,75,0.583333,0.083333,0,1,2
C18103,1584.49,1122.72,1,1,0,1,1
C18104,637.19,468.65,1,1,1,0,1
C18105,0,0,0,0,1,0,1
C18106,764.64,764.64,1,1,0,0,5
C18107,267,267,1,1,0,0,2
C18108,0,0,0,0,0,0,1
C18109,278.44,278.44,1,1,1,0,4
C18110,1432.66,787.99,1,1,0,1,2
C18111,0,0,0,0,0,0,5
C18112,240,240,1,1,1,0,2
C18113,3228.26,461.34,1,1,1,1,4
C18114,1711.36,1309.66,1,1,0,1,3
C18115,0,0,0,0,0,0,5
C18116,4562.69,0,0.25,0,0,1,5
C18117,2971.83,0,0.333333,0,1,1,5
C18118,179.23,179.23,0.416667,0.416667,0,0,5
C18119,374.37,374.37,1,1,1,0,2
C18120,0,0,0,0,0,0,3
C18121,262.24,262.24,1,1,0,0,3
C18122,51.73,51.73,0.416667,0.416667,1,0,2
C18123,0,0,0,0,0,0,5
C18124,431.52,431.52,1,1,1,0,2
C18125,5221.42,3018.64,1,1,1,1,3
C18126,402.13,402.13,1,1,1,0,3
C18127,237.5,237.5,0.428571,0.285714,1,0,4
C18128,398.53,352.88,0.916667,0.916667,1,0,2
C18129,464.64,464.64,1,1,0,0,4
C18130,248.76,248.76,0.833333,0.833333,1,0,3
C18131,197.42,197.42,0.916667,0.916667,0,0,2
C18132,0,0,0,0,0,0,5
C18134,10.89,10.89,0.083333,0.083333,0,0,3
C18135,174.84,174.84,0.5,0.5,0,0,4
C18136,1292.76,639,1,0.666667,0,1,3
C18137,162.56,162.56,0.5,0.5,1,0,4
C18138,4606.71,1389.28,1,0.7,0,1,4
C18139,0,0,0,0,0,0,2
C18140,109.32,40,0.5,0.25,1,0,3
C18141,515.88,436.88,0.833333,0.75,0,0,5
C18142,109.62,109.62,0.5,0.5,1,0,5
C18143,702.32,0,0.333333,0,1,0,2
C18144,1041.5,916.5,0.833333,0.75,1,1,4
C18145,3530.93,1114.62,1,0.666667,1,1,1
C18146,205.54,0,0.166667,0,0,0,1
C18147,1865.56,1584.96,1,1,1,1,2
C18148,136.8,136.8,1,1,0,0,3
C18149,150.56,150.56,0.5,0.5,0,0,1
C18150,420,420,1,1,1,0,3
C18151,0,0,0,0,0,0,4
C18152,964.2,669.5,0.75,0.666667,0,0,2
C18153,421.6,108.75,0.333333,0.166667,0,0,5
C18154,240.47,0,0.111111,0,0,0,5
C18155,187.5,187.5,0.6,0.6,1,0,5
C18156,2078.56,385.06,0.916667,0.666667,0,1,4
C18157,1603.8,1603.8,1,1,0,1,1
C18158,412.32,412.32,1,1,0,0,5
C18159,712,0,0.2,0,0,0,4
C18160,55,0,0.083333,0,1,0,2
C18161,175.56,175.56,0.25,0.166667,0,0,5
C18162,72.4,72.4,0.416667,0.416667,0,0,5
C18163,1680.91,1566.91,1,1,1,1,3
C18164,164.7,164.7,0.416667,0.333333,1,0,4
C18165,710.16,710.16,1,1,1,0,2
C18166,100,100,0.222222,0.111111,0,0,3
C18167,78.33,78.33,0.083333,0.083333,1,0,1
C18168,518.23,402,0.5,0.333333,1,0,5
C18169,327.8,327.8,0.416667,0.416667,0,0,5
C18170,247.66,115.66,1,1,1,0,4
C18171,0,0,0,0,0,0,1
C18172,0,0,0,0,0,0,1
C18173,0,0,0,0,1,0,4
C18174,376,59.5,0.5,0.083333,0,0,1
C18175,0,0,0,0,1,0,3
C18176,247.44,247.44,1,1,1,0,2
C18177,3504.74,238.45,0.636364,0.272727,0,1,3
C18179,111.54,0,0.083333,0,1,0,4
C18180,152.84,0,0.333333,0,1,0,1
C18181,1553.04,1553.04,0.916667,0.916667,1,1,5
C18182,0,0,0,0,1,0,1
C18183,0,0,0,0,1,0,3
C18184,790,790,1,0.916667,0,0,4
C18185,1403.34,1403.34,0.5,0.5,0,1,4
C18186,180,180,0.5,0.5,0,0,2
C18187,333.42,333.42,0.583333,0.583333,0,0,3
C18188,1240.58,1240.58,0.666667,0.666667,1,1,2
C18189,124.25,124.25,0.583333,0.583333,0,0,1
C18190,316.6,119.6,0.166667,0.166667,1,0,4
C18191,1554.52,325.5,0.75,0.625,0,1,2
C18192,120,120,1,1,0,0,5
C18193,209.28,209.28,1,1,0,0,5
C18194,152.72,152.72,0.666667,0.666667,0,0,1
C18195,45.65,0,0.083333,0,0,0,4
C18196,1188.24,1188.24,1,1,1,1,1
C18197,521.23,521.23,1,1,1,0,5
C18198,0,0,0,0,0,0,4
C18199,156,156,0.545455,0.545455,1,0,3
C18200,549.96,549.96,1,1,0,0,4
C18201,0,0,0,0,1,0,4
C18202,583.38,583.38,0.833333,0.833333,0,0,3
C18203,884.98,884.98,1,0.833333,1,0,3
C18204,331.94,331.94,0.75,0.75,1,0,5
C18205,631.2,631.2,1,1,1,0,5
C18206,316.3,0,0.166667,0,1,0,1
C18207,167.6,65,0.333333,0.222222,1,0,5
C18208,113.44,113.44,0.666667,0.666667,0,0,3
C18209,266.68,266.68,0.333333,0.333333,1,0,5
C18210,458.47,0,0.25,0,1,0,4
C18211,0,0,0,0,0,0,5
C18212,530.04,530.04,0.583333,0.583333,0,0,1
C18214,0,0,0,0,1,0,5
C18215,875.14,558.14,0.833333,0.75,0,0,4
C18216,329.36,329.36,0.166667,0.166667,0,0,3
C18217,66.78,66.78,0.083333,0.083333,1,0,5
C18218,303.91,303.91,0.5,0.333333,0,0,1
C18219,0,0,0,0,0,0,4
